# Tue Nov 21 19:32:16 2017
#simulation with:
#SEED 1
#N_AGENTS 203
#N_USERS 200
#N_SOURCES 3
#P_a 0.025
#P_s 0.25
#dim 3
#time 10
#memorySize 1
agent,time,news0
195.0,1.0,0.0
196.0,1.0,0.0
197.0,1.0,0.0
198.0,1.0,0.0
199.0,1.0,0.0
200.0,1.0,0.0
201.0,1.0,0.0
202.0,1.0,0.0
0.0,2.0,ca2ae122e0e308f9
1.0,2.0,994cf9398c486a77
2.0,2.0,c67fb8509031e4e1
3.0,2.0,0.0
4.0,2.0,0.0
5.0,2.0,0.0
6.0,2.0,0.0
7.0,2.0,0.0
8.0,2.0,0.0
9.0,2.0,0.0
10.0,2.0,0.0
11.0,2.0,0.0
12.0,2.0,0.0
13.0,2.0,0.0
14.0,2.0,0.0
15.0,2.0,0.0
16.0,2.0,ca2ae122e0e308f9
17.0,2.0,0.0
18.0,2.0,0.0
19.0,2.0,0.0
20.0,2.0,0.0
21.0,2.0,0.0
22.0,2.0,0.0
23.0,2.0,0.0
24.0,2.0,0.0
25.0,2.0,0.0
26.0,2.0,0.0
27.0,2.0,0.0
28.0,2.0,0.0
29.0,2.0,0.0
30.0,2.0,0.0
31.0,2.0,0.0
32.0,2.0,0.0
33.0,2.0,994cf9398c486a77
34.0,2.0,0.0
35.0,2.0,0.0
36.0,2.0,0.0
37.0,2.0,0.0
38.0,2.0,0.0
39.0,2.0,0.0
40.0,2.0,0.0
41.0,2.0,0.0
42.0,2.0,0.0
43.0,2.0,0.0
44.0,2.0,994cf9398c486a77
45.0,2.0,0.0
46.0,2.0,0.0
47.0,2.0,0.0
48.0,2.0,0.0
49.0,2.0,0.0
50.0,2.0,0.0
51.0,2.0,0.0
52.0,2.0,0.0
53.0,2.0,0.0
54.0,2.0,0.0
55.0,2.0,0.0
56.0,2.0,0.0
57.0,2.0,0.0
58.0,2.0,0.0
59.0,2.0,0.0
60.0,2.0,ca2ae122e0e308f9
61.0,2.0,0.0
62.0,2.0,0.0
63.0,2.0,0.0
64.0,2.0,0.0
65.0,2.0,0.0
66.0,2.0,0.0
67.0,2.0,0.0
68.0,2.0,0.0
69.0,2.0,0.0
70.0,2.0,0.0
71.0,2.0,0.0
72.0,2.0,0.0
73.0,2.0,0.0
74.0,2.0,0.0
75.0,2.0,0.0
76.0,2.0,0.0
77.0,2.0,0.0
78.0,2.0,0.0
79.0,2.0,0.0
80.0,2.0,0.0
81.0,2.0,0.0
82.0,2.0,0.0
83.0,2.0,0.0
84.0,2.0,0.0
85.0,2.0,0.0
86.0,2.0,0.0
87.0,2.0,0.0
88.0,2.0,0.0
89.0,2.0,0.0
90.0,2.0,0.0
91.0,2.0,0.0
92.0,2.0,0.0
93.0,2.0,0.0
94.0,2.0,0.0
95.0,2.0,0.0
96.0,2.0,0.0
97.0,2.0,0.0
98.0,2.0,0.0
99.0,2.0,0.0
100.0,2.0,0.0
101.0,2.0,0.0
102.0,2.0,0.0
103.0,2.0,0.0
104.0,2.0,0.0
105.0,2.0,0.0
106.0,2.0,0.0
107.0,2.0,0.0
108.0,2.0,0.0
109.0,2.0,0.0
110.0,2.0,0.0
111.0,2.0,0.0
112.0,2.0,0.0
113.0,2.0,0.0
114.0,2.0,0.0
115.0,2.0,0.0
116.0,2.0,0.0
117.0,2.0,0.0
118.0,2.0,0.0
119.0,2.0,0.0
120.0,2.0,0.0
121.0,2.0,0.0
122.0,2.0,0.0
123.0,2.0,0.0
124.0,2.0,0.0
125.0,2.0,0.0
126.0,2.0,0.0
127.0,2.0,0.0
128.0,2.0,0.0
129.0,2.0,0.0
130.0,2.0,0.0
131.0,2.0,0.0
132.0,2.0,0.0
133.0,2.0,0.0
134.0,2.0,0.0
135.0,2.0,0.0
136.0,2.0,0.0
137.0,2.0,0.0
138.0,2.0,0.0
139.0,2.0,0.0
140.0,2.0,0.0
141.0,2.0,0.0
142.0,2.0,0.0
143.0,2.0,0.0
144.0,2.0,0.0
145.0,2.0,0.0
146.0,2.0,0.0
147.0,2.0,0.0
148.0,2.0,0.0
149.0,2.0,0.0
150.0,2.0,0.0
151.0,2.0,0.0
152.0,2.0,0.0
153.0,2.0,0.0
154.0,2.0,0.0
155.0,2.0,0.0
156.0,2.0,0.0
157.0,2.0,0.0
158.0,2.0,0.0
159.0,2.0,0.0
160.0,2.0,0.0
161.0,2.0,0.0
162.0,2.0,0.0
163.0,2.0,0.0
164.0,2.0,0.0
165.0,2.0,0.0
166.0,2.0,0.0
167.0,2.0,0.0
168.0,2.0,0.0
169.0,2.0,0.0
170.0,2.0,0.0
171.0,2.0,0.0
172.0,2.0,0.0
173.0,2.0,0.0
174.0,2.0,994cf9398c486a77
175.0,2.0,0.0
176.0,2.0,0.0
177.0,2.0,0.0
178.0,2.0,0.0
179.0,2.0,0.0
180.0,2.0,0.0
181.0,2.0,994cf9398c486a77
182.0,2.0,0.0
183.0,2.0,0.0
184.0,2.0,0.0
185.0,2.0,0.0
186.0,2.0,0.0
187.0,2.0,0.0
188.0,2.0,0.0
189.0,2.0,0.0
190.0,2.0,0.0
191.0,2.0,0.0
192.0,2.0,0.0
193.0,2.0,0.0
194.0,2.0,0.0
195.0,2.0,0.0
196.0,2.0,0.0
197.0,2.0,0.0
198.0,2.0,0.0
199.0,2.0,0.0
200.0,2.0,0.0
201.0,2.0,0.0
202.0,2.0,0.0
0.0,3.0,ca2ae122e0e308f9
1.0,3.0,994cf9398c486a77
2.0,3.0,c67fb8509031e4e1
3.0,3.0,0.0
4.0,3.0,0.0
5.0,3.0,0.0
6.0,3.0,0.0
7.0,3.0,0.0
8.0,3.0,0.0
9.0,3.0,0.0
10.0,3.0,0.0
11.0,3.0,0.0
12.0,3.0,0.0
13.0,3.0,0.0
14.0,3.0,0.0
15.0,3.0,0.0
16.0,3.0,ca2ae122e0e308f9
17.0,3.0,0.0
18.0,3.0,0.0
19.0,3.0,0.0
20.0,3.0,0.0
21.0,3.0,0.0
22.0,3.0,0.0
23.0,3.0,0.0
24.0,3.0,0.0
25.0,3.0,0.0
26.0,3.0,0.0
27.0,3.0,0.0
28.0,3.0,0.0
29.0,3.0,0.0
30.0,3.0,0.0
31.0,3.0,0.0
32.0,3.0,0.0
33.0,3.0,994cf9398c486a77
34.0,3.0,0.0
35.0,3.0,0.0
36.0,3.0,0.0
37.0,3.0,0.0
38.0,3.0,0.0
39.0,3.0,0.0
40.0,3.0,0.0
41.0,3.0,0.0
42.0,3.0,0.0
43.0,3.0,0.0
44.0,3.0,994cf9398c486a77
45.0,3.0,0.0
46.0,3.0,0.0
47.0,3.0,0.0
48.0,3.0,0.0
49.0,3.0,0.0
50.0,3.0,0.0
51.0,3.0,0.0
52.0,3.0,0.0
53.0,3.0,0.0
54.0,3.0,0.0
55.0,3.0,0.0
56.0,3.0,0.0
57.0,3.0,0.0
58.0,3.0,0.0
59.0,3.0,0.0
60.0,3.0,ca2ae122e0e308f9
61.0,3.0,0.0
62.0,3.0,0.0
63.0,3.0,0.0
64.0,3.0,0.0
65.0,3.0,0.0
66.0,3.0,0.0
67.0,3.0,0.0
68.0,3.0,0.0
69.0,3.0,0.0
70.0,3.0,0.0
71.0,3.0,0.0
72.0,3.0,0.0
73.0,3.0,0.0
74.0,3.0,0.0
75.0,3.0,0.0
76.0,3.0,0.0
77.0,3.0,0.0
78.0,3.0,0.0
79.0,3.0,0.0
80.0,3.0,0.0
81.0,3.0,994cf9398c486a77
82.0,3.0,0.0
83.0,3.0,0.0
84.0,3.0,0.0
85.0,3.0,0.0
86.0,3.0,0.0
87.0,3.0,0.0
88.0,3.0,0.0
89.0,3.0,0.0
90.0,3.0,0.0
91.0,3.0,0.0
92.0,3.0,0.0
93.0,3.0,0.0
94.0,3.0,0.0
95.0,3.0,0.0
96.0,3.0,0.0
97.0,3.0,0.0
98.0,3.0,0.0
99.0,3.0,0.0
100.0,3.0,0.0
101.0,3.0,0.0
102.0,3.0,0.0
103.0,3.0,0.0
104.0,3.0,0.0
105.0,3.0,0.0
106.0,3.0,0.0
107.0,3.0,0.0
108.0,3.0,0.0
109.0,3.0,0.0
110.0,3.0,0.0
111.0,3.0,0.0
112.0,3.0,0.0
113.0,3.0,0.0
114.0,3.0,0.0
115.0,3.0,0.0
116.0,3.0,0.0
117.0,3.0,0.0
118.0,3.0,0.0
119.0,3.0,0.0
120.0,3.0,0.0
121.0,3.0,0.0
122.0,3.0,0.0
123.0,3.0,0.0
124.0,3.0,0.0
125.0,3.0,0.0
126.0,3.0,0.0
127.0,3.0,0.0
128.0,3.0,0.0
129.0,3.0,0.0
130.0,3.0,0.0
131.0,3.0,0.0
132.0,3.0,0.0
133.0,3.0,0.0
134.0,3.0,0.0
135.0,3.0,0.0
136.0,3.0,0.0
137.0,3.0,0.0
138.0,3.0,0.0
139.0,3.0,0.0
140.0,3.0,0.0
141.0,3.0,0.0
142.0,3.0,0.0
143.0,3.0,0.0
144.0,3.0,0.0
145.0,3.0,0.0
146.0,3.0,0.0
147.0,3.0,0.0
148.0,3.0,0.0
149.0,3.0,0.0
150.0,3.0,0.0
151.0,3.0,0.0
152.0,3.0,0.0
153.0,3.0,0.0
154.0,3.0,0.0
155.0,3.0,0.0
156.0,3.0,0.0
157.0,3.0,0.0
158.0,3.0,0.0
159.0,3.0,0.0
160.0,3.0,0.0
161.0,3.0,0.0
162.0,3.0,0.0
163.0,3.0,0.0
164.0,3.0,0.0
165.0,3.0,0.0
166.0,3.0,0.0
167.0,3.0,0.0
168.0,3.0,0.0
169.0,3.0,0.0
170.0,3.0,0.0
171.0,3.0,0.0
172.0,3.0,0.0
173.0,3.0,0.0
174.0,3.0,994cf9398c486a77
175.0,3.0,0.0
176.0,3.0,0.0
177.0,3.0,0.0
178.0,3.0,0.0
179.0,3.0,0.0
180.0,3.0,0.0
181.0,3.0,994cf9398c486a77
182.0,3.0,0.0
183.0,3.0,0.0
184.0,3.0,0.0
185.0,3.0,0.0
186.0,3.0,0.0
187.0,3.0,0.0
188.0,3.0,0.0
189.0,3.0,0.0
190.0,3.0,0.0
191.0,3.0,0.0
192.0,3.0,0.0
193.0,3.0,0.0
194.0,3.0,0.0
195.0,3.0,0.0
196.0,3.0,0.0
197.0,3.0,0.0
198.0,3.0,0.0
199.0,3.0,0.0
200.0,3.0,0.0
201.0,3.0,0.0
202.0,3.0,0.0
0.0,4.0,ca2ae122e0e308f9
1.0,4.0,994cf9398c486a77
2.0,4.0,c67fb8509031e4e1
3.0,4.0,0.0
4.0,4.0,ca2ae122e0e308f9
5.0,4.0,0.0
6.0,4.0,0.0
7.0,4.0,0.0
8.0,4.0,994cf9398c486a77
9.0,4.0,994cf9398c486a77
10.0,4.0,994cf9398c486a77
11.0,4.0,0.0
12.0,4.0,994cf9398c486a77
13.0,4.0,0.0
14.0,4.0,0.0
15.0,4.0,0.0
16.0,4.0,ca2ae122e0e308f9
17.0,4.0,c67fb8509031e4e1
18.0,4.0,0.0
19.0,4.0,0.0
20.0,4.0,0.0
21.0,4.0,0.0
22.0,4.0,0.0
23.0,4.0,ca2ae122e0e308f9
24.0,4.0,0.0
25.0,4.0,0.0
26.0,4.0,994cf9398c486a77
27.0,4.0,0.0
28.0,4.0,0.0
29.0,4.0,0.0
30.0,4.0,0.0
31.0,4.0,0.0
32.0,4.0,0.0
33.0,4.0,994cf9398c486a77
34.0,4.0,0.0
35.0,4.0,0.0
36.0,4.0,0.0
37.0,4.0,0.0
38.0,4.0,ca2ae122e0e308f9
39.0,4.0,994cf9398c486a77
40.0,4.0,0.0
41.0,4.0,994cf9398c486a77
42.0,4.0,0.0
43.0,4.0,0.0
44.0,4.0,994cf9398c486a77
45.0,4.0,0.0
46.0,4.0,0.0
47.0,4.0,0.0
48.0,4.0,0.0
49.0,4.0,0.0
50.0,4.0,0.0
51.0,4.0,0.0
52.0,4.0,994cf9398c486a77
53.0,4.0,0.0
54.0,4.0,0.0
55.0,4.0,0.0
56.0,4.0,0.0
57.0,4.0,0.0
58.0,4.0,c67fb8509031e4e1
59.0,4.0,0.0
60.0,4.0,ca2ae122e0e308f9
61.0,4.0,0.0
62.0,4.0,0.0
63.0,4.0,994cf9398c486a77
64.0,4.0,0.0
65.0,4.0,0.0
66.0,4.0,0.0
67.0,4.0,0.0
68.0,4.0,0.0
69.0,4.0,0.0
70.0,4.0,0.0
71.0,4.0,0.0
72.0,4.0,994cf9398c486a77
73.0,4.0,ca2ae122e0e308f9
74.0,4.0,0.0
75.0,4.0,0.0
76.0,4.0,0.0
77.0,4.0,0.0
78.0,4.0,0.0
79.0,4.0,0.0
80.0,4.0,0.0
81.0,4.0,994cf9398c486a77
82.0,4.0,ca2ae122e0e308f9
83.0,4.0,0.0
84.0,4.0,0.0
85.0,4.0,0.0
86.0,4.0,0.0
87.0,4.0,0.0
88.0,4.0,0.0
89.0,4.0,0.0
90.0,4.0,0.0
91.0,4.0,994cf9398c486a77
92.0,4.0,0.0
93.0,4.0,0.0
94.0,4.0,0.0
95.0,4.0,994cf9398c486a77
96.0,4.0,994cf9398c486a77
97.0,4.0,0.0
98.0,4.0,0.0
99.0,4.0,0.0
100.0,4.0,c67fb8509031e4e1
101.0,4.0,994cf9398c486a77
102.0,4.0,0.0
103.0,4.0,0.0
104.0,4.0,994cf9398c486a77
105.0,4.0,0.0
106.0,4.0,0.0
107.0,4.0,c67fb8509031e4e1
108.0,4.0,0.0
109.0,4.0,0.0
110.0,4.0,994cf9398c486a77
111.0,4.0,0.0
112.0,4.0,0.0
113.0,4.0,0.0
114.0,4.0,c67fb8509031e4e1
115.0,4.0,0.0
116.0,4.0,0.0
117.0,4.0,0.0
118.0,4.0,0.0
119.0,4.0,0.0
120.0,4.0,c67fb8509031e4e1
121.0,4.0,0.0
122.0,4.0,0.0
123.0,4.0,0.0
124.0,4.0,0.0
125.0,4.0,994cf9398c486a77
126.0,4.0,0.0
127.0,4.0,0.0
128.0,4.0,c67fb8509031e4e1
129.0,4.0,0.0
130.0,4.0,0.0
131.0,4.0,0.0
132.0,4.0,0.0
133.0,4.0,0.0
134.0,4.0,994cf9398c486a77
135.0,4.0,0.0
136.0,4.0,994cf9398c486a77
137.0,4.0,0.0
138.0,4.0,0.0
139.0,4.0,0.0
140.0,4.0,c67fb8509031e4e1
141.0,4.0,994cf9398c486a77
142.0,4.0,0.0
143.0,4.0,ca2ae122e0e308f9
144.0,4.0,0.0
145.0,4.0,0.0
146.0,4.0,c67fb8509031e4e1
147.0,4.0,0.0
148.0,4.0,0.0
149.0,4.0,0.0
150.0,4.0,0.0
151.0,4.0,994cf9398c486a77
152.0,4.0,0.0
153.0,4.0,0.0
154.0,4.0,0.0
155.0,4.0,0.0
156.0,4.0,0.0
157.0,4.0,0.0
158.0,4.0,994cf9398c486a77
159.0,4.0,0.0
160.0,4.0,0.0
161.0,4.0,994cf9398c486a77
162.0,4.0,994cf9398c486a77
163.0,4.0,0.0
164.0,4.0,0.0
165.0,4.0,0.0
166.0,4.0,994cf9398c486a77
167.0,4.0,994cf9398c486a77
168.0,4.0,0.0
169.0,4.0,c67fb8509031e4e1
170.0,4.0,0.0
171.0,4.0,ca2ae122e0e308f9
172.0,4.0,0.0
173.0,4.0,0.0
174.0,4.0,994cf9398c486a77
175.0,4.0,0.0
176.0,4.0,0.0
177.0,4.0,0.0
178.0,4.0,0.0
179.0,4.0,0.0
180.0,4.0,0.0
181.0,4.0,994cf9398c486a77
182.0,4.0,0.0
183.0,4.0,994cf9398c486a77
184.0,4.0,0.0
185.0,4.0,0.0
186.0,4.0,c67fb8509031e4e1
187.0,4.0,0.0
188.0,4.0,0.0
189.0,4.0,0.0
190.0,4.0,0.0
191.0,4.0,0.0
192.0,4.0,0.0
193.0,4.0,994cf9398c486a77
194.0,4.0,0.0
195.0,4.0,0.0
196.0,4.0,0.0
197.0,4.0,0.0
198.0,4.0,0.0
199.0,4.0,0.0
200.0,4.0,0.0
201.0,4.0,0.0
202.0,4.0,0.0
0.0,5.0,ca2ae122e0e308f9
1.0,5.0,994cf9398c486a77
2.0,5.0,c67fb8509031e4e1
3.0,5.0,0.0
4.0,5.0,ca2ae122e0e308f9
5.0,5.0,0.0
6.0,5.0,c67fb8509031e4e1
7.0,5.0,994cf9398c486a77
8.0,5.0,994cf9398c486a77
9.0,5.0,994cf9398c486a77
10.0,5.0,994cf9398c486a77
11.0,5.0,0.0
12.0,5.0,994cf9398c486a77
13.0,5.0,0.0
14.0,5.0,0.0
15.0,5.0,994cf9398c486a77
16.0,5.0,ca2ae122e0e308f9
17.0,5.0,c67fb8509031e4e1
18.0,5.0,0.0
19.0,5.0,994cf9398c486a77
20.0,5.0,0.0
21.0,5.0,0.0
22.0,5.0,994cf9398c486a77
23.0,5.0,c67fb8509031e4e1
24.0,5.0,0.0
25.0,5.0,994cf9398c486a77
26.0,5.0,994cf9398c486a77
27.0,5.0,994cf9398c486a77
28.0,5.0,994cf9398c486a77
29.0,5.0,c67fb8509031e4e1
30.0,5.0,994cf9398c486a77
31.0,5.0,0.0
32.0,5.0,994cf9398c486a77
33.0,5.0,994cf9398c486a77
34.0,5.0,0.0
35.0,5.0,c67fb8509031e4e1
36.0,5.0,0.0
37.0,5.0,ca2ae122e0e308f9
38.0,5.0,994cf9398c486a77
39.0,5.0,994cf9398c486a77
40.0,5.0,c67fb8509031e4e1
41.0,5.0,994cf9398c486a77
42.0,5.0,0.0
43.0,5.0,0.0
44.0,5.0,994cf9398c486a77
45.0,5.0,994cf9398c486a77
46.0,5.0,0.0
47.0,5.0,0.0
48.0,5.0,0.0
49.0,5.0,994cf9398c486a77
50.0,5.0,c67fb8509031e4e1
51.0,5.0,994cf9398c486a77
52.0,5.0,ca2ae122e0e308f9
53.0,5.0,0.0
54.0,5.0,c67fb8509031e4e1
55.0,5.0,0.0
56.0,5.0,c67fb8509031e4e1
57.0,5.0,c67fb8509031e4e1
58.0,5.0,c67fb8509031e4e1
59.0,5.0,0.0
60.0,5.0,c67fb8509031e4e1
61.0,5.0,994cf9398c486a77
62.0,5.0,0.0
63.0,5.0,994cf9398c486a77
64.0,5.0,994cf9398c486a77
65.0,5.0,994cf9398c486a77
66.0,5.0,0.0
67.0,5.0,0.0
68.0,5.0,0.0
69.0,5.0,0.0
70.0,5.0,c67fb8509031e4e1
71.0,5.0,0.0
72.0,5.0,994cf9398c486a77
73.0,5.0,ca2ae122e0e308f9
74.0,5.0,994cf9398c486a77
75.0,5.0,0.0
76.0,5.0,994cf9398c486a77
77.0,5.0,ca2ae122e0e308f9
78.0,5.0,994cf9398c486a77
79.0,5.0,0.0
80.0,5.0,994cf9398c486a77
81.0,5.0,994cf9398c486a77
82.0,5.0,c67fb8509031e4e1
83.0,5.0,994cf9398c486a77
84.0,5.0,0.0
85.0,5.0,0.0
86.0,5.0,0.0
87.0,5.0,0.0
88.0,5.0,0.0
89.0,5.0,c67fb8509031e4e1
90.0,5.0,0.0
91.0,5.0,994cf9398c486a77
92.0,5.0,0.0
93.0,5.0,0.0
94.0,5.0,0.0
95.0,5.0,994cf9398c486a77
96.0,5.0,994cf9398c486a77
97.0,5.0,0.0
98.0,5.0,994cf9398c486a77
99.0,5.0,994cf9398c486a77
100.0,5.0,c67fb8509031e4e1
101.0,5.0,994cf9398c486a77
102.0,5.0,0.0
103.0,5.0,0.0
104.0,5.0,994cf9398c486a77
105.0,5.0,0.0
106.0,5.0,ca2ae122e0e308f9
107.0,5.0,c67fb8509031e4e1
108.0,5.0,c67fb8509031e4e1
109.0,5.0,0.0
110.0,5.0,994cf9398c486a77
111.0,5.0,0.0
112.0,5.0,994cf9398c486a77
113.0,5.0,0.0
114.0,5.0,c67fb8509031e4e1
115.0,5.0,0.0
116.0,5.0,994cf9398c486a77
117.0,5.0,0.0
118.0,5.0,0.0
119.0,5.0,c67fb8509031e4e1
120.0,5.0,c67fb8509031e4e1
121.0,5.0,c67fb8509031e4e1
122.0,5.0,994cf9398c486a77
123.0,5.0,0.0
124.0,5.0,0.0
125.0,5.0,c67fb8509031e4e1
126.0,5.0,c67fb8509031e4e1
127.0,5.0,994cf9398c486a77
128.0,5.0,c67fb8509031e4e1
129.0,5.0,994cf9398c486a77
130.0,5.0,0.0
131.0,5.0,ca2ae122e0e308f9
132.0,5.0,0.0
133.0,5.0,994cf9398c486a77
134.0,5.0,c67fb8509031e4e1
135.0,5.0,994cf9398c486a77
136.0,5.0,994cf9398c486a77
137.0,5.0,0.0
138.0,5.0,c67fb8509031e4e1
139.0,5.0,c67fb8509031e4e1
140.0,5.0,c67fb8509031e4e1
141.0,5.0,c67fb8509031e4e1
142.0,5.0,994cf9398c486a77
143.0,5.0,ca2ae122e0e308f9
144.0,5.0,ca2ae122e0e308f9
145.0,5.0,994cf9398c486a77
146.0,5.0,c67fb8509031e4e1
147.0,5.0,0.0
148.0,5.0,0.0
149.0,5.0,0.0
150.0,5.0,0.0
151.0,5.0,994cf9398c486a77
152.0,5.0,c67fb8509031e4e1
153.0,5.0,0.0
154.0,5.0,994cf9398c486a77
155.0,5.0,994cf9398c486a77
156.0,5.0,0.0
157.0,5.0,c67fb8509031e4e1
158.0,5.0,994cf9398c486a77
159.0,5.0,c67fb8509031e4e1
160.0,5.0,0.0
161.0,5.0,994cf9398c486a77
162.0,5.0,994cf9398c486a77
163.0,5.0,0.0
164.0,5.0,0.0
165.0,5.0,994cf9398c486a77
166.0,5.0,994cf9398c486a77
167.0,5.0,994cf9398c486a77
168.0,5.0,c67fb8509031e4e1
169.0,5.0,c67fb8509031e4e1
170.0,5.0,0.0
171.0,5.0,ca2ae122e0e308f9
172.0,5.0,ca2ae122e0e308f9
173.0,5.0,0.0
174.0,5.0,994cf9398c486a77
175.0,5.0,0.0
176.0,5.0,c67fb8509031e4e1
177.0,5.0,0.0
178.0,5.0,994cf9398c486a77
179.0,5.0,0.0
180.0,5.0,994cf9398c486a77
181.0,5.0,994cf9398c486a77
182.0,5.0,c67fb8509031e4e1
183.0,5.0,994cf9398c486a77
184.0,5.0,0.0
185.0,5.0,ca2ae122e0e308f9
186.0,5.0,c67fb8509031e4e1
187.0,5.0,994cf9398c486a77
188.0,5.0,0.0
189.0,5.0,994cf9398c486a77
190.0,5.0,0.0
191.0,5.0,994cf9398c486a77
192.0,5.0,0.0
193.0,5.0,ca2ae122e0e308f9
194.0,5.0,994cf9398c486a77
195.0,5.0,0.0
196.0,5.0,994cf9398c486a77
197.0,5.0,0.0
198.0,5.0,0.0
199.0,5.0,ca2ae122e0e308f9
200.0,5.0,994cf9398c486a77
201.0,5.0,ca2ae122e0e308f9
202.0,5.0,c67fb8509031e4e1
0.0,6.0,ca2ae122e0e308f9
1.0,6.0,994cf9398c486a77
2.0,6.0,c67fb8509031e4e1
3.0,6.0,994cf9398c486a77
4.0,6.0,c67fb8509031e4e1
5.0,6.0,994cf9398c486a77
6.0,6.0,c67fb8509031e4e1
