# Wed Nov 22 12:15:22 2017
#simulation with:
#SEED 1
#N_AGENTS 203
#N_USERS 200
#N_SOURCES 3
#P_a 0.025
#P_s 0.25
#dim 3
#time 100
#memorySize 1
agent,time,news0
181.0,1.0,0.0
182.0,1.0,0.0
183.0,1.0,0.0
184.0,1.0,0.0
185.0,1.0,0.0
186.0,1.0,0.0
187.0,1.0,0.0
188.0,1.0,0.0
189.0,1.0,0.0
190.0,1.0,0.0
191.0,1.0,0.0
192.0,1.0,0.0
193.0,1.0,0.0
194.0,1.0,0.0
195.0,1.0,0.0
196.0,1.0,0.0
197.0,1.0,0.0
198.0,1.0,0.0
199.0,1.0,0.0
200.0,1.0,0.0
201.0,1.0,0.0
202.0,1.0,0.0
0.0,2.0,53c3f47c9aa5d761
1.0,2.0,142006f4fcbef3a7
2.0,2.0,2bda9044f03c6d6b
3.0,2.0,0.0
4.0,2.0,53c3f47c9aa5d761
5.0,2.0,53c3f47c9aa5d761
6.0,2.0,0.0
7.0,2.0,0.0
8.0,2.0,0.0
9.0,2.0,0.0
10.0,2.0,0.0
11.0,2.0,0.0
12.0,2.0,142006f4fcbef3a7
13.0,2.0,0.0
14.0,2.0,0.0
15.0,2.0,0.0
16.0,2.0,0.0
17.0,2.0,0.0
18.0,2.0,0.0
19.0,2.0,0.0
20.0,2.0,0.0
21.0,2.0,0.0
22.0,2.0,0.0
23.0,2.0,0.0
24.0,2.0,2bda9044f03c6d6b
25.0,2.0,53c3f47c9aa5d761
26.0,2.0,0.0
27.0,2.0,0.0
28.0,2.0,0.0
29.0,2.0,0.0
30.0,2.0,0.0
31.0,2.0,142006f4fcbef3a7
32.0,2.0,0.0
33.0,2.0,0.0
34.0,2.0,0.0
35.0,2.0,0.0
36.0,2.0,0.0
37.0,2.0,0.0
38.0,2.0,0.0
39.0,2.0,0.0
40.0,2.0,0.0
41.0,2.0,53c3f47c9aa5d761
42.0,2.0,0.0
43.0,2.0,0.0
44.0,2.0,0.0
45.0,2.0,0.0
46.0,2.0,0.0
47.0,2.0,0.0
48.0,2.0,0.0
49.0,2.0,0.0
50.0,2.0,0.0
51.0,2.0,0.0
52.0,2.0,142006f4fcbef3a7
53.0,2.0,0.0
54.0,2.0,0.0
55.0,2.0,142006f4fcbef3a7
56.0,2.0,0.0
57.0,2.0,0.0
58.0,2.0,0.0
59.0,2.0,0.0
60.0,2.0,0.0
61.0,2.0,0.0
62.0,2.0,0.0
63.0,2.0,53c3f47c9aa5d761
64.0,2.0,0.0
65.0,2.0,0.0
66.0,2.0,0.0
67.0,2.0,0.0
68.0,2.0,0.0
69.0,2.0,0.0
70.0,2.0,0.0
71.0,2.0,0.0
72.0,2.0,0.0
73.0,2.0,0.0
74.0,2.0,0.0
75.0,2.0,0.0
76.0,2.0,142006f4fcbef3a7
77.0,2.0,0.0
78.0,2.0,0.0
79.0,2.0,0.0
80.0,2.0,0.0
81.0,2.0,0.0
82.0,2.0,0.0
83.0,2.0,0.0
84.0,2.0,0.0
85.0,2.0,0.0
86.0,2.0,0.0
87.0,2.0,0.0
88.0,2.0,0.0
89.0,2.0,0.0
90.0,2.0,0.0
91.0,2.0,0.0
92.0,2.0,0.0
93.0,2.0,0.0
94.0,2.0,142006f4fcbef3a7
95.0,2.0,0.0
96.0,2.0,0.0
97.0,2.0,0.0
98.0,2.0,0.0
99.0,2.0,0.0
100.0,2.0,0.0
101.0,2.0,0.0
102.0,2.0,0.0
103.0,2.0,0.0
104.0,2.0,0.0
105.0,2.0,0.0
106.0,2.0,0.0
107.0,2.0,0.0
108.0,2.0,0.0
109.0,2.0,0.0
110.0,2.0,53c3f47c9aa5d761
111.0,2.0,0.0
112.0,2.0,0.0
113.0,2.0,0.0
114.0,2.0,0.0
115.0,2.0,0.0
116.0,2.0,0.0
117.0,2.0,0.0
118.0,2.0,142006f4fcbef3a7
119.0,2.0,0.0
120.0,2.0,0.0
121.0,2.0,0.0
122.0,2.0,142006f4fcbef3a7
123.0,2.0,0.0
124.0,2.0,0.0
125.0,2.0,0.0
126.0,2.0,0.0
127.0,2.0,0.0
128.0,2.0,53c3f47c9aa5d761
129.0,2.0,0.0
130.0,2.0,0.0
131.0,2.0,0.0
132.0,2.0,0.0
133.0,2.0,0.0
134.0,2.0,0.0
135.0,2.0,0.0
136.0,2.0,0.0
137.0,2.0,0.0
138.0,2.0,0.0
139.0,2.0,0.0
140.0,2.0,0.0
141.0,2.0,0.0
142.0,2.0,0.0
143.0,2.0,0.0
144.0,2.0,0.0
145.0,2.0,0.0
146.0,2.0,0.0
147.0,2.0,0.0
148.0,2.0,142006f4fcbef3a7
149.0,2.0,0.0
150.0,2.0,0.0
151.0,2.0,0.0
152.0,2.0,0.0
153.0,2.0,0.0
154.0,2.0,0.0
155.0,2.0,0.0
156.0,2.0,0.0
157.0,2.0,0.0
158.0,2.0,0.0
159.0,2.0,142006f4fcbef3a7
160.0,2.0,142006f4fcbef3a7
161.0,2.0,142006f4fcbef3a7
162.0,2.0,0.0
163.0,2.0,0.0
164.0,2.0,0.0
165.0,2.0,0.0
166.0,2.0,0.0
167.0,2.0,0.0
168.0,2.0,0.0
169.0,2.0,0.0
170.0,2.0,142006f4fcbef3a7
171.0,2.0,0.0
172.0,2.0,0.0
173.0,2.0,0.0
174.0,2.0,0.0
175.0,2.0,0.0
176.0,2.0,0.0
177.0,2.0,0.0
178.0,2.0,0.0
179.0,2.0,0.0
180.0,2.0,0.0
181.0,2.0,0.0
182.0,2.0,0.0
183.0,2.0,0.0
184.0,2.0,0.0
185.0,2.0,0.0
186.0,2.0,0.0
187.0,2.0,0.0
188.0,2.0,0.0
189.0,2.0,0.0
190.0,2.0,0.0
191.0,2.0,53c3f47c9aa5d761
192.0,2.0,0.0
193.0,2.0,0.0
194.0,2.0,142006f4fcbef3a7
195.0,2.0,0.0
196.0,2.0,0.0
197.0,2.0,0.0
198.0,2.0,0.0
199.0,2.0,0.0
200.0,2.0,0.0
201.0,2.0,2bda9044f03c6d6b
202.0,2.0,0.0
0.0,3.0,53c3f47c9aa5d761
1.0,3.0,142006f4fcbef3a7
2.0,3.0,2bda9044f03c6d6b
3.0,3.0,0.0
4.0,3.0,53c3f47c9aa5d761
5.0,3.0,53c3f47c9aa5d761
6.0,3.0,0.0
7.0,3.0,0.0
8.0,3.0,0.0
9.0,3.0,0.0
10.0,3.0,0.0
11.0,3.0,0.0
12.0,3.0,142006f4fcbef3a7
13.0,3.0,0.0
14.0,3.0,0.0
15.0,3.0,0.0
16.0,3.0,0.0
17.0,3.0,0.0
18.0,3.0,0.0
19.0,3.0,0.0
20.0,3.0,0.0
21.0,3.0,142006f4fcbef3a7
22.0,3.0,0.0
23.0,3.0,0.0
24.0,3.0,2bda9044f03c6d6b
25.0,3.0,53c3f47c9aa5d761
26.0,3.0,0.0
27.0,3.0,0.0
28.0,3.0,0.0
29.0,3.0,0.0
30.0,3.0,0.0
31.0,3.0,142006f4fcbef3a7
32.0,3.0,0.0
33.0,3.0,0.0
34.0,3.0,0.0
35.0,3.0,0.0
36.0,3.0,0.0
37.0,3.0,0.0
38.0,3.0,0.0
39.0,3.0,0.0
40.0,3.0,53c3f47c9aa5d761
41.0,3.0,53c3f47c9aa5d761
42.0,3.0,0.0
43.0,3.0,0.0
44.0,3.0,0.0
45.0,3.0,0.0
46.0,3.0,0.0
47.0,3.0,0.0
48.0,3.0,0.0
49.0,3.0,0.0
50.0,3.0,0.0
51.0,3.0,0.0
52.0,3.0,142006f4fcbef3a7
53.0,3.0,0.0
54.0,3.0,0.0
55.0,3.0,142006f4fcbef3a7
56.0,3.0,0.0
57.0,3.0,0.0
58.0,3.0,0.0
59.0,3.0,0.0
60.0,3.0,0.0
61.0,3.0,0.0
62.0,3.0,0.0
63.0,3.0,53c3f47c9aa5d761
64.0,3.0,0.0
65.0,3.0,0.0
66.0,3.0,0.0
67.0,3.0,0.0
68.0,3.0,0.0
69.0,3.0,0.0
70.0,3.0,0.0
71.0,3.0,0.0
72.0,3.0,0.0
73.0,3.0,0.0
74.0,3.0,0.0
75.0,3.0,0.0
76.0,3.0,142006f4fcbef3a7
77.0,3.0,0.0
78.0,3.0,0.0
79.0,3.0,0.0
80.0,3.0,0.0
81.0,3.0,0.0
82.0,3.0,0.0
83.0,3.0,0.0
84.0,3.0,0.0
85.0,3.0,0.0
86.0,3.0,0.0
87.0,3.0,0.0
88.0,3.0,0.0
89.0,3.0,0.0
90.0,3.0,0.0
91.0,3.0,0.0
92.0,3.0,0.0
93.0,3.0,0.0
94.0,3.0,142006f4fcbef3a7
95.0,3.0,0.0
96.0,3.0,0.0
97.0,3.0,0.0
98.0,3.0,0.0
99.0,3.0,0.0
100.0,3.0,0.0
101.0,3.0,0.0
102.0,3.0,0.0
103.0,3.0,0.0
104.0,3.0,0.0
105.0,3.0,0.0
106.0,3.0,0.0
107.0,3.0,0.0
108.0,3.0,0.0
109.0,3.0,0.0
110.0,3.0,53c3f47c9aa5d761
111.0,3.0,0.0
112.0,3.0,0.0
113.0,3.0,0.0
114.0,3.0,0.0
115.0,3.0,0.0
116.0,3.0,0.0
117.0,3.0,0.0
118.0,3.0,142006f4fcbef3a7
119.0,3.0,0.0
120.0,3.0,0.0
121.0,3.0,0.0
122.0,3.0,142006f4fcbef3a7
123.0,3.0,53c3f47c9aa5d761
124.0,3.0,0.0
125.0,3.0,0.0
126.0,3.0,0.0
127.0,3.0,0.0
128.0,3.0,53c3f47c9aa5d761
129.0,3.0,0.0
130.0,3.0,0.0
131.0,3.0,0.0
132.0,3.0,0.0
133.0,3.0,0.0
134.0,3.0,0.0
135.0,3.0,0.0
136.0,3.0,0.0
137.0,3.0,0.0
138.0,3.0,0.0
139.0,3.0,0.0
140.0,3.0,0.0
141.0,3.0,0.0
142.0,3.0,2bda9044f03c6d6b
143.0,3.0,0.0
144.0,3.0,0.0
145.0,3.0,0.0
146.0,3.0,0.0
147.0,3.0,53c3f47c9aa5d761
148.0,3.0,142006f4fcbef3a7
149.0,3.0,0.0
150.0,3.0,0.0
151.0,3.0,0.0
152.0,3.0,0.0
153.0,3.0,0.0
154.0,3.0,0.0
155.0,3.0,0.0
156.0,3.0,0.0
157.0,3.0,0.0
158.0,3.0,0.0
159.0,3.0,142006f4fcbef3a7
160.0,3.0,142006f4fcbef3a7
161.0,3.0,142006f4fcbef3a7
162.0,3.0,0.0
163.0,3.0,0.0
164.0,3.0,0.0
165.0,3.0,0.0
166.0,3.0,0.0
167.0,3.0,0.0
168.0,3.0,0.0
169.0,3.0,0.0
170.0,3.0,142006f4fcbef3a7
171.0,3.0,0.0
172.0,3.0,0.0
173.0,3.0,0.0
174.0,3.0,0.0
175.0,3.0,0.0
176.0,3.0,0.0
177.0,3.0,0.0
178.0,3.0,0.0
179.0,3.0,0.0
180.0,3.0,0.0
181.0,3.0,0.0
182.0,3.0,0.0
183.0,3.0,0.0
184.0,3.0,0.0
185.0,3.0,0.0
186.0,3.0,0.0
187.0,3.0,0.0
188.0,3.0,0.0
189.0,3.0,0.0
190.0,3.0,0.0
191.0,3.0,53c3f47c9aa5d761
192.0,3.0,0.0
193.0,3.0,142006f4fcbef3a7
194.0,3.0,142006f4fcbef3a7
195.0,3.0,0.0
196.0,3.0,0.0
197.0,3.0,0.0
198.0,3.0,0.0
199.0,3.0,0.0
200.0,3.0,0.0
201.0,3.0,2bda9044f03c6d6b
202.0,3.0,0.0
0.0,4.0,53c3f47c9aa5d761
1.0,4.0,142006f4fcbef3a7
2.0,4.0,2bda9044f03c6d6b
3.0,4.0,142006f4fcbef3a7
4.0,4.0,53c3f47c9aa5d761
5.0,4.0,53c3f47c9aa5d761
6.0,4.0,0.0
7.0,4.0,0.0
8.0,4.0,142006f4fcbef3a7
9.0,4.0,0.0
10.0,4.0,0.0
11.0,4.0,0.0
12.0,4.0,142006f4fcbef3a7
13.0,4.0,142006f4fcbef3a7
14.0,4.0,142006f4fcbef3a7
15.0,4.0,142006f4fcbef3a7
16.0,4.0,0.0
17.0,4.0,53c3f47c9aa5d761
18.0,4.0,0.0
19.0,4.0,0.0
20.0,4.0,0.0
21.0,4.0,142006f4fcbef3a7
22.0,4.0,142006f4fcbef3a7
23.0,4.0,0.0
24.0,4.0,2bda9044f03c6d6b
25.0,4.0,53c3f47c9aa5d761
26.0,4.0,0.0
27.0,4.0,0.0
28.0,4.0,0.0
29.0,4.0,53c3f47c9aa5d761
30.0,4.0,142006f4fcbef3a7
31.0,4.0,142006f4fcbef3a7
32.0,4.0,142006f4fcbef3a7
33.0,4.0,0.0
34.0,4.0,142006f4fcbef3a7
35.0,4.0,53c3f47c9aa5d761
36.0,4.0,142006f4fcbef3a7
37.0,4.0,142006f4fcbef3a7
38.0,4.0,142006f4fcbef3a7
39.0,4.0,0.0
40.0,4.0,142006f4fcbef3a7
41.0,4.0,53c3f47c9aa5d761
42.0,4.0,142006f4fcbef3a7
43.0,4.0,142006f4fcbef3a7
44.0,4.0,0.0
45.0,4.0,142006f4fcbef3a7
46.0,4.0,142006f4fcbef3a7
47.0,4.0,0.0
48.0,4.0,142006f4fcbef3a7
49.0,4.0,0.0
50.0,4.0,53c3f47c9aa5d761
51.0,4.0,142006f4fcbef3a7
52.0,4.0,142006f4fcbef3a7
53.0,4.0,0.0
54.0,4.0,53c3f47c9aa5d761
55.0,4.0,142006f4fcbef3a7
56.0,4.0,0.0
57.0,4.0,0.0
58.0,4.0,0.0
59.0,4.0,0.0
60.0,4.0,0.0
61.0,4.0,53c3f47c9aa5d761
62.0,4.0,2bda9044f03c6d6b
63.0,4.0,53c3f47c9aa5d761
64.0,4.0,0.0
65.0,4.0,0.0
66.0,4.0,142006f4fcbef3a7
67.0,4.0,0.0
68.0,4.0,53c3f47c9aa5d761
69.0,4.0,0.0
70.0,4.0,0.0
71.0,4.0,142006f4fcbef3a7
72.0,4.0,142006f4fcbef3a7
73.0,4.0,142006f4fcbef3a7
74.0,4.0,0.0
75.0,4.0,142006f4fcbef3a7
76.0,4.0,142006f4fcbef3a7
77.0,4.0,53c3f47c9aa5d761
78.0,4.0,53c3f47c9aa5d761
79.0,4.0,0.0
80.0,4.0,142006f4fcbef3a7
81.0,4.0,0.0
82.0,4.0,0.0
83.0,4.0,142006f4fcbef3a7
84.0,4.0,142006f4fcbef3a7
85.0,4.0,0.0
86.0,4.0,0.0
87.0,4.0,142006f4fcbef3a7
88.0,4.0,0.0
89.0,4.0,142006f4fcbef3a7
90.0,4.0,53c3f47c9aa5d761
91.0,4.0,0.0
92.0,4.0,0.0
93.0,4.0,142006f4fcbef3a7
94.0,4.0,142006f4fcbef3a7
95.0,4.0,142006f4fcbef3a7
96.0,4.0,0.0
97.0,4.0,53c3f47c9aa5d761
98.0,4.0,142006f4fcbef3a7
99.0,4.0,142006f4fcbef3a7
100.0,4.0,0.0
101.0,4.0,0.0
102.0,4.0,0.0
103.0,4.0,142006f4fcbef3a7
104.0,4.0,0.0
105.0,4.0,0.0
106.0,4.0,142006f4fcbef3a7
107.0,4.0,0.0
108.0,4.0,0.0
109.0,4.0,0.0
110.0,4.0,53c3f47c9aa5d761
111.0,4.0,53c3f47c9aa5d761
112.0,4.0,53c3f47c9aa5d761
113.0,4.0,0.0
114.0,4.0,0.0
115.0,4.0,0.0
116.0,4.0,142006f4fcbef3a7
117.0,4.0,0.0
118.0,4.0,142006f4fcbef3a7
119.0,4.0,0.0
120.0,4.0,0.0
121.0,4.0,53c3f47c9aa5d761
122.0,4.0,142006f4fcbef3a7
123.0,4.0,142006f4fcbef3a7
124.0,4.0,0.0
125.0,4.0,142006f4fcbef3a7
126.0,4.0,53c3f47c9aa5d761
127.0,4.0,0.0
128.0,4.0,53c3f47c9aa5d761
129.0,4.0,142006f4fcbef3a7
130.0,4.0,0.0
131.0,4.0,142006f4fcbef3a7
132.0,4.0,142006f4fcbef3a7
133.0,4.0,142006f4fcbef3a7
134.0,4.0,53c3f47c9aa5d761
135.0,4.0,142006f4fcbef3a7
136.0,4.0,0.0
137.0,4.0,142006f4fcbef3a7
138.0,4.0,0.0
139.0,4.0,0.0
140.0,4.0,0.0
141.0,4.0,0.0
142.0,4.0,2bda9044f03c6d6b
143.0,4.0,2bda9044f03c6d6b
144.0,4.0,53c3f47c9aa5d761
145.0,4.0,53c3f47c9aa5d761
146.0,4.0,142006f4fcbef3a7
147.0,4.0,53c3f47c9aa5d761
148.0,4.0,142006f4fcbef3a7
149.0,4.0,0.0
150.0,4.0,0.0
151.0,4.0,142006f4fcbef3a7
152.0,4.0,0.0
153.0,4.0,0.0
154.0,4.0,142006f4fcbef3a7
155.0,4.0,142006f4fcbef3a7
156.0,4.0,0.0
157.0,4.0,142006f4fcbef3a7
158.0,4.0,0.0
159.0,4.0,142006f4fcbef3a7
160.0,4.0,142006f4fcbef3a7
161.0,4.0,53c3f47c9aa5d761
162.0,4.0,142006f4fcbef3a7
163.0,4.0,142006f4fcbef3a7
164.0,4.0,0.0
165.0,4.0,0.0
166.0,4.0,0.0
167.0,4.0,53c3f47c9aa5d761
168.0,4.0,53c3f47c9aa5d761
169.0,4.0,142006f4fcbef3a7
170.0,4.0,142006f4fcbef3a7
171.0,4.0,0.0
172.0,4.0,53c3f47c9aa5d761
173.0,4.0,0.0
174.0,4.0,142006f4fcbef3a7
175.0,4.0,0.0
176.0,4.0,0.0
177.0,4.0,0.0
178.0,4.0,53c3f47c9aa5d761
179.0,4.0,0.0
180.0,4.0,53c3f47c9aa5d761
181.0,4.0,142006f4fcbef3a7
182.0,4.0,0.0
183.0,4.0,53c3f47c9aa5d761
184.0,4.0,142006f4fcbef3a7
185.0,4.0,142006f4fcbef3a7
186.0,4.0,0.0
187.0,4.0,142006f4fcbef3a7
188.0,4.0,142006f4fcbef3a7
189.0,4.0,0.0
190.0,4.0,0.0
191.0,4.0,53c3f47c9aa5d761
192.0,4.0,142006f4fcbef3a7
193.0,4.0,142006f4fcbef3a7
194.0,4.0,142006f4fcbef3a7
195.0,4.0,0.0
196.0,4.0,0.0
197.0,4.0,142006f4fcbef3a7
198.0,4.0,142006f4fcbef3a7
199.0,4.0,0.0
200.0,4.0,142006f4fcbef3a7
201.0,4.0,2bda9044f03c6d6b
202.0,4.0,0.0
0.0,5.0,53c3f47c9aa5d761
1.0,5.0,142006f4fcbef3a7
2.0,5.0,2bda9044f03c6d6b
3.0,5.0,142006f4fcbef3a7
4.0,5.0,142006f4fcbef3a7
5.0,5.0,142006f4fcbef3a7
6.0,5.0,142006f4fcbef3a7
7.0,5.0,0.0
8.0,5.0,53c3f47c9aa5d761
9.0,5.0,0.0
10.0,5.0,0.0
11.0,5.0,53c3f47c9aa5d761
12.0,5.0,142006f4fcbef3a7
13.0,5.0,142006f4fcbef3a7
14.0,5.0,53c3f47c9aa5d761
15.0,5.0,142006f4fcbef3a7
16.0,5.0,53c3f47c9aa5d761
17.0,5.0,53c3f47c9aa5d761
18.0,5.0,53c3f47c9aa5d761
19.0,5.0,142006f4fcbef3a7
20.0,5.0,0.0
21.0,5.0,142006f4fcbef3a7
22.0,5.0,142006f4fcbef3a7
23.0,5.0,0.0
24.0,5.0,142006f4fcbef3a7
25.0,5.0,142006f4fcbef3a7
26.0,5.0,0.0
27.0,5.0,53c3f47c9aa5d761
28.0,5.0,53c3f47c9aa5d761
29.0,5.0,53c3f47c9aa5d761
30.0,5.0,142006f4fcbef3a7
31.0,5.0,142006f4fcbef3a7
32.0,5.0,53c3f47c9aa5d761
33.0,5.0,53c3f47c9aa5d761
34.0,5.0,142006f4fcbef3a7
35.0,5.0,53c3f47c9aa5d761
36.0,5.0,142006f4fcbef3a7
37.0,5.0,142006f4fcbef3a7
38.0,5.0,142006f4fcbef3a7
39.0,5.0,53c3f47c9aa5d761
40.0,5.0,142006f4fcbef3a7
41.0,5.0,53c3f47c9aa5d761
42.0,5.0,142006f4fcbef3a7
43.0,5.0,53c3f47c9aa5d761
44.0,5.0,142006f4fcbef3a7
45.0,5.0,142006f4fcbef3a7
46.0,5.0,142006f4fcbef3a7
47.0,5.0,0.0
48.0,5.0,142006f4fcbef3a7
49.0,5.0,0.0
50.0,5.0,142006f4fcbef3a7
51.0,5.0,142006f4fcbef3a7
52.0,5.0,53c3f47c9aa5d761
53.0,5.0,142006f4fcbef3a7
54.0,5.0,53c3f47c9aa5d761
55.0,5.0,53c3f47c9aa5d761
56.0,5.0,142006f4fcbef3a7
57.0,5.0,142006f4fcbef3a7
58.0,5.0,142006f4fcbef3a7
59.0,5.0,142006f4fcbef3a7
60.0,5.0,53c3f47c9aa5d761
61.0,5.0,53c3f47c9aa5d761
62.0,5.0,53c3f47c9aa5d761
63.0,5.0,142006f4fcbef3a7
64.0,5.0,142006f4fcbef3a7
65.0,5.0,53c3f47c9aa5d761
66.0,5.0,142006f4fcbef3a7
67.0,5.0,142006f4fcbef3a7
68.0,5.0,53c3f47c9aa5d761
69.0,5.0,142006f4fcbef3a7
70.0,5.0,0.0
71.0,5.0,142006f4fcbef3a7
72.0,5.0,142006f4fcbef3a7
73.0,5.0,142006f4fcbef3a7
74.0,5.0,53c3f47c9aa5d761
75.0,5.0,142006f4fcbef3a7
76.0,5.0,142006f4fcbef3a7
77.0,5.0,53c3f47c9aa5d761
78.0,5.0,53c3f47c9aa5d761
79.0,5.0,142006f4fcbef3a7
80.0,5.0,142006f4fcbef3a7
81.0,5.0,0.0
82.0,5.0,142006f4fcbef3a7
83.0,5.0,142006f4fcbef3a7
84.0,5.0,142006f4fcbef3a7
85.0,5.0,53c3f47c9aa5d761
86.0,5.0,0.0
87.0,5.0,142006f4fcbef3a7
88.0,5.0,0.0
89.0,5.0,53c3f47c9aa5d761
90.0,5.0,142006f4fcbef3a7
91.0,5.0,142006f4fcbef3a7
92.0,5.0,142006f4fcbef3a7
93.0,5.0,142006f4fcbef3a7
94.0,5.0,142006f4fcbef3a7
95.0,5.0,142006f4fcbef3a7
96.0,5.0,53c3f47c9aa5d761
97.0,5.0,53c3f47c9aa5d761
98.0,5.0,142006f4fcbef3a7
99.0,5.0,142006f4fcbef3a7
100.0,5.0,0.0
101.0,5.0,0.0
102.0,5.0,0.0
103.0,5.0,142006f4fcbef3a7
104.0,5.0,142006f4fcbef3a7
105.0,5.0,142006f4fcbef3a7
106.0,5.0,142006f4fcbef3a7
107.0,5.0,0.0
108.0,5.0,0.0
109.0,5.0,142006f4fcbef3a7
110.0,5.0,53c3f47c9aa5d761
111.0,5.0,53c3f47c9aa5d761
112.0,5.0,142006f4fcbef3a7
113.0,5.0,0.0
114.0,5.0,53c3f47c9aa5d761
115.0,5.0,142006f4fcbef3a7
116.0,5.0,142006f4fcbef3a7
117.0,5.0,0.0
118.0,5.0,142006f4fcbef3a7
119.0,5.0,142006f4fcbef3a7
120.0,5.0,53c3f47c9aa5d761
121.0,5.0,53c3f47c9aa5d761
122.0,5.0,53c3f47c9aa5d761
123.0,5.0,142006f4fcbef3a7
124.0,5.0,0.0
125.0,5.0,142006f4fcbef3a7
126.0,5.0,53c3f47c9aa5d761
127.0,5.0,0.0
128.0,5.0,142006f4fcbef3a7
129.0,5.0,142006f4fcbef3a7
130.0,5.0,0.0
131.0,5.0,142006f4fcbef3a7
